ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,LoyalClass,LoyalSpend,LoyalTime,TargetBuy
18783074,,65.0,B,F,South East,S & S East,Silver,3000.0,5.0,0
18790623,7.0,,A,M,Midlands,Midlands,Gold,9800.0,22.0,0
18792537,3.0,46.0,B,,South East,London,Tin,0.009999999999999998,7.0,0
18798683,6.0,,E,U,South East,London,Tin,0.009999999999999998,5.0,0
18802788,12.0,47.0,E,,South East,London,Tin,0.009999999999999998,4.0,1
18808905,,68.0,C,M,North,N West,Gold,12148.619999999999,9.0,0
18821804,2.0,,B,M,North,N East,Silver,5000.0,1.0,0
18864198,,51.0,F,U,South East,London,Tin,0.009999999999999998,8.0,0
18873596,14.0,,B,F,South East,S & S East,Silver,3000.0,3.0,0
18882978,7.0,,D,F,Scottish,N Scot,Gold,14664.61,1.0,0
18890466,14.0,,D,M,Midlands,Midlands,Silver,2000.0,1.0,0
18895913,6.0,,E,M,South East,London,Gold,15350.0,11.0,0
18912451,9.0,62.0,E,,South East,S & S East,Silver,1050.0,8.0,0
18913563,6.0,53.0,D,,Midlands,Midlands,Silver,3000.0,3.0,0
18917887,9.0,,C,F,South East,London,Tin,0.009999999999999998,6.0,1
18923186,11.0,51.0,B,,South East,London,Silver,1000.0,4.0,0
18934072,9.0,51.0,C,,North,N West,Tin,0.009999999999999998,5.0,0
18954006,13.0,70.0,F,,North,N West,Silver,500.0,1.0,0
18956793,7.0,60.0,D,,Midlands,Midlands,Tin,0.009999999999999998,8.0,0
18961878,5.0,58.0,E,,South East,London,Gold,6000.0,1.0,0
18978460,,49.0,B,U,Midlands,Wales & West,Tin,0.009999999999999998,8.0,0
18984002,9.0,60.0,C,,South East,London,Platinum,20691.489999999998,3.0,0
18999271,3.0,,F,M,South East,London,Silver,500.0,9.0,1
19002327,11.0,,E,F,Midlands,Wales & West,Silver,3000.0,1.0,1
19005512,11.0,42.0,D,,South East,S & S East,Tin,0.009999999999999998,5.0,0
19417918,7.0,,C,F,South East,London,Silver,840.0,8.0,0
19431538,11.0,39.0,D,,South East,S & S East,Platinum,30238.379999999997,7.0,1
19459939,10.0,,D,M,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
19479522,4.0,,F,M,Scottish,Border,Silver,4000.0,5.0,0
19499485,6.0,68.0,C,,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
19687680,,79.0,B,F,Midlands,Wales & West,Silver,380.0,36.0,0
19794053,6.0,62.0,B,,South East,London,Gold,13000.0,3.0,1
19859368,,58.0,C,F,South East,S & S East,Gold,5600.01,8.0,0
19875770,,47.0,C,F,North,N West,Tin,0.009999999999999998,5.0,1
19923430,12.0,34.0,C,,Midlands,East,Tin,0.009999999999999998,4.0,1
19952600,,40.0,D,F,Midlands,Midlands,Silver,480.01,5.0,1
19982577,4.0,48.0,B,,Midlands,Midlands,Tin,0.009999999999999998,8.0,0
20047339,12.0,56.0,D,F,North,N West,Gold,12106.699999999999,,0
20105053,13.0,,D,U,Midlands,Wales & West,Gold,8500.0,2.0,1
20120672,7.0,48.0,C,,South East,London,Tin,0.009999999999999998,4.0,0
20143907,,56.0,B,F,South East,London,Gold,18000.0,9.0,0
20184441,7.0,64.0,D,,Midlands,East,Silver,500.0,9.0,0
20211856,6.0,54.0,D,,North,N West,Gold,6000.0,2.0,0
20224826,9.0,71.0,D,,Midlands,Wales & West,Silver,3000.0,9.0,0
20233507,9.0,,A,F,South East,London,Gold,6053.349999999999,7.0,0
20258267,11.0,47.0,E,,North,N West,Silver,303.35,9.0,0
20334893,8.0,77.0,F,,South East,S & S East,Gold,6053.339999999999,4.0,0
20337027,5.0,53.0,A,,Scottish,C Scotland,Silver,600.0,5.0,0
20354304,11.0,77.0,C,,South East,London,Gold,19500.0,2.0,0
20393458,,60.0,C,M,North,N West,Tin,0.009999999999999998,5.0,0
20399782,14.0,,C,F,Midlands,Midlands,Gold,6000.0,11.0,1
20422881,6.0,28.0,B,,South East,London,Silver,3.34,4.0,0
20425740,7.0,56.0,C,,South East,London,Tin,0.009999999999999998,6.0,0
20455364,6.0,66.0,A,,South East,S & S East,Gold,10973.64,3.0,0
20497091,,47.0,B,F,South East,London,Silver,1500.0,2.0,0
20498853,,36.0,D,F,North,Yorkshire,Silver,5000.0,3.0,1
20578202,6.0,36.0,E,,Scottish,C Scotland,Silver,500.0,1.0,0
20624549,,50.0,F,U,Midlands,East,Silver,1000.0,5.0,0
20636636,,68.0,B,M,South East,S & S East,Gold,6000.0,2.0,1
20695330,5.0,,C,F,South East,London,Gold,6000.0,5.0,0
20794746,9.0,63.0,D,,South East,London,Gold,6000.0,2.0,0
20796404,10.0,,B,F,South East,S & S East,Gold,13075.0,4.0,1
20981600,6.0,,C,F,North,N West,Tin,0.009999999999999998,4.0,0
21023492,9.0,,E,U,South West,S West,Tin,0.009999999999999998,5.0,0
21109966,9.0,,F,M,South East,London,Platinum,20691.489999999998,3.0,0
21116113,11.0,46.0,F,,Midlands,Wales & West,Tin,0.009999999999999998,7.0,0
21141797,9.0,,D,M,South East,S & S East,Silver,3000.0,9.0,0
21172811,7.0,,B,F,Scottish,C Scotland,Silver,3000.0,6.0,0
21224978,,45.0,D,M,North,Yorkshire,Tin,0.009999999999999998,5.0,0
21315485,11.0,,C,F,North,N East,Silver,1000.0,5.0,0
21352429,9.0,54.0,C,,North,N West,Silver,4000.0,3.0,0
21383715,7.0,,B,M,Midlands,Midlands,Silver,2000.0,7.0,0
21394083,7.0,33.0,F,,Midlands,Midlands,Silver,300.0,11.0,0
21414181,8.0,,F,F,Midlands,Midlands,Gold,9550.939999999999,6.0,0
21418675,13.0,34.0,F,,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
21425558,6.0,58.0,C,,South East,London,Tin,0.009999999999999998,4.0,0
21663041,5.0,,C,M,Scottish,N Scot,Gold,6000.0,2.0,0
21700516,6.0,38.0,E,,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
21730628,10.0,68.0,E,,North,N East,Silver,1600.0,8.0,1
21770832,,72.0,E,M,Midlands,Midlands,Gold,10065.380000000001,14.0,0
21784698,8.0,44.0,B,,South East,London,Silver,3185.0,4.0,0
21802394,9.0,49.0,F,,Midlands,Wales & West,Silver,3000.0,2.0,0
21805229,5.0,75.0,D,,South West,S West,Silver,500.0,13.0,0
21890293,3.0,51.0,C,,South East,London,Gold,6000.0,2.0,0
21942536,11.0,36.0,F,,South East,S & S East,Silver,1500.0,1.0,1
21961786,11.0,48.0,B,,South West,S West,Silver,500.01,9.0,0
21977836,6.0,57.0,U,M,South East,London,Tin,0.009999999999999998,,0
21983313,8.0,60.0,F,,Scottish,C Scotland,Silver,150.0,2.0,0
22002995,8.0,,D,F,North,Yorkshire,Tin,0.009999999999999998,9.0,0
22167102,11.0,67.0,D,,Midlands,Midlands,Gold,6000.0,21.0,0
22178414,6.0,67.0,C,,North,N West,Platinum,20608.379999999997,3.0,0
22339647,10.0,,C,U,South East,London,Silver,4553.339999999999,7.0,0
22367330,8.0,61.0,C,,South East,London,Tin,0.009999999999999998,8.0,0
22370234,8.0,,D,F,North,Yorkshire,Gold,6000.0,2.0,0
22415157,8.0,,B,U,Midlands,Wales & West,Tin,0.009999999999999998,5.0,0
22473327,7.0,54.0,A,,Midlands,Wales & West,Tin,0.009999999999999998,5.0,0
22484094,9.0,52.0,D,,Midlands,Midlands,Silver,3500.0,6.0,0
22495533,9.0,55.0,B,,Midlands,Midlands,Gold,8200.0,8.0,0
22585834,4.0,52.0,B,,North,N West,Gold,6000.0,6.0,0
22665412,10.0,,C,F,North,N East,Tin,0.009999999999999998,4.0,0
22681396,13.0,,E,U,South East,London,Gold,6000.0,5.0,0
22738215,6.0,,B,F,Midlands,East,Gold,8803.84,7.0,0
22895213,8.0,74.0,A,,North,N East,Silver,1326.6899999999998,25.0,0
22956689,,30.0,C,M,South East,S & S East,Silver,2000.0,1.0,0
22982892,,72.0,B,M,South East,S & S East,Gold,6000.0,3.0,0
23034270,8.0,72.0,F,,Midlands,East,Silver,3052.6499999999996,8.0,0
23043180,16.0,35.0,F,,Midlands,Midlands,Silver,100.01,8.0,1
23067152,,37.0,B,F,South East,London,Tin,0.009999999999999998,5.0,1
23259515,13.0,,A,M,South East,London,Gold,19500.0,4.0,1
23320281,10.0,,F,M,Midlands,Midlands,Silver,100.0,4.0,0
23344326,5.0,,A,F,South East,London,Gold,12000.0,3.0,0
23393289,11.0,51.0,C,,North,N West,Tin,0.009999999999999998,4.0,1
23446609,8.0,37.0,C,,Midlands,Midlands,Gold,6000.0,2.0,0
23466294,4.0,,F,F,North,N East,Tin,0.009999999999999998,4.0,0
23474254,7.0,60.0,B,,Scottish,C Scotland,Tin,0.009999999999999998,7.0,0
23495014,6.0,48.0,A,,North,Yorkshire,Silver,3500.0,1.0,0
23497831,6.0,64.0,D,,Midlands,East,Silver,1000.01,6.0,0
23534168,17.0,,C,M,Midlands,East,Tin,0.009999999999999998,4.0,1
23544201,,42.0,B,F,South East,S & S East,Silver,250.01,5.0,1
23590955,13.0,,C,F,Midlands,Midlands,Gold,6432.719999999999,1.0,1
23636874,10.0,53.0,D,,South East,London,Gold,11053.349999999999,7.0,0
23682558,6.0,29.0,F,F,Midlands,East,Tin,0.009999999999999998,,1
23713887,5.0,70.0,B,,North,N West,Silver,3000.0,9.0,0
23732806,7.0,63.0,F,,Midlands,Wales & West,Gold,6000.0,1.0,0
23864206,12.0,69.0,F,,Midlands,Wales & West,Silver,100.0,1.0,0
23898429,9.0,54.0,E,,North,Yorkshire,Gold,7000.0,2.0,0
23909234,7.0,64.0,C,,Midlands,Midlands,Silver,1800.0,8.0,0
23918284,11.0,74.0,E,,South East,London,Silver,3000.0,5.0,0
23944854,13.0,51.0,D,,South West,S West,Gold,16937.6,8.0,0
23961201,7.0,51.0,C,,Midlands,Wales & West,Silver,4884.25,8.0,0
23983035,7.0,62.0,D,,Midlands,Midlands,Gold,6000.0,5.0,0
24021369,11.0,73.0,C,,North,Yorkshire,Gold,6000.0,32.0,0
24037788,8.0,49.0,F,F,South West,S West,Tin,0.009999999999999998,,0
24072842,10.0,51.0,F,,South East,S & S East,Tin,0.009999999999999998,4.0,0
24092983,,72.0,F,M,Scottish,C Scotland,Gold,6000.0,5.0,0
24108855,11.0,75.0,D,,North,N West,Silver,3000.0,7.0,0
24223131,9.0,,D,F,Scottish,Border,Gold,11000.0,4.0,0
24225967,10.0,46.0,C,,South East,London,Silver,5000.0,5.0,0
24232742,9.0,,C,F,Midlands,East,Tin,0.009999999999999998,4.0,1
24244910,11.0,,F,F,North,N West,Tin,0.009999999999999998,5.0,0
24269689,8.0,78.0,F,,Midlands,Midlands,Silver,1800.0,8.0,0
24278769,4.0,47.0,C,,South East,London,Silver,1500.0,5.0,0
24303801,9.0,46.0,D,,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
24326372,11.0,,C,F,Midlands,Midlands,Platinum,20538.0,3.0,1
24329835,8.0,75.0,F,,Scottish,C Scotland,Gold,6105.32,9.0,0
24332879,6.0,51.0,D,,North,N West,Silver,795.0,8.0,0
24350788,9.0,,E,F,South East,London,Silver,3000.0,8.0,0
24386715,,28.0,F,F,South East,London,Silver,5000.0,4.0,1
24445193,,77.0,A,F,South East,London,Gold,9000.0,7.0,0
24492957,5.0,44.0,C,,Midlands,Wales & West,Tin,0.009999999999999998,8.0,0
24517305,13.0,,A,F,North,N West,Gold,5819.42,4.0,1
24569437,5.0,69.0,E,,Midlands,Midlands,Gold,6000.0,5.0,0
24571121,3.0,52.0,C,,North,N West,Silver,4000.0,4.0,0
24657352,3.0,,F,F,Midlands,East,Gold,6000.0,2.0,0
24672424,11.0,54.0,D,,North,N West,Gold,10000.0,3.0,0
24743720,13.0,,F,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,1
24796239,8.0,,D,F,South East,London,Gold,5100.0,11.0,0
24840084,6.0,58.0,B,,North,N West,Silver,3000.0,3.0,0
24866083,8.0,55.0,C,,North,N East,Platinum,20567.35,3.0,0
24878634,14.0,59.0,F,,Midlands,East,Silver,1869.04,8.0,1
24889148,10.0,,A,F,South East,London,Gold,7000.0,11.0,0
24897531,11.0,,E,F,North,N West,Tin,0.009999999999999998,6.0,0
24917419,,77.0,D,M,Scottish,C Scotland,Silver,120.0,17.0,0
24927783,11.0,,C,F,Midlands,East,Tin,0.009999999999999998,8.0,1
24952648,12.0,64.0,D,,South East,London,Silver,2000.0,5.0,0
24968021,4.0,52.0,E,,Midlands,Wales & West,Gold,6000.0,11.0,0
25005243,16.0,39.0,B,,South East,London,Gold,10000.0,8.0,0
25005707,10.0,,C,F,Midlands,Midlands,Tin,0.009999999999999998,4.0,1
25046586,11.0,48.0,D,,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
25056530,5.0,48.0,A,,South East,London,Gold,9000.0,4.0,0
25066072,6.0,52.0,F,,Midlands,Midlands,Silver,800.0,9.0,0
25088904,3.0,60.0,A,,Scottish,C Scotland,Silver,3000.0,6.0,0
25095560,12.0,55.0,A,,South East,London,Silver,500.0,12.0,0
25114255,17.0,,A,M,Midlands,Midlands,Silver,4000.0,5.0,0
25123645,6.0,47.0,A,,South East,London,Silver,400.0,11.0,0
25134477,,58.0,B,F,North,N West,Silver,1000.0,1.0,0
25147633,9.0,61.0,D,,Midlands,East,Silver,2000.0,9.0,0
25150286,,51.0,B,F,South East,London,Gold,9000.0,12.0,1
25153765,,40.0,F,F,Midlands,Midlands,Silver,2200.0,4.0,1
25170562,14.0,,F,F,Midlands,Midlands,Silver,60.0,6.0,1
25172409,12.0,54.0,C,,South East,London,Silver,3000.0,22.0,0
25179640,7.0,52.0,B,,South East,London,Silver,1500.0,9.0,0
25190792,8.0,63.0,C,,North,N East,Silver,500.0,1.0,0
25275119,12.0,,E,F,North,N East,Silver,100.01,8.0,0
25319728,11.0,,D,F,South East,London,Silver,1400.0,1.0,0
25336614,4.0,63.0,D,,Scottish,Border,Silver,3000.0,3.0,0
25340913,,28.0,D,F,South East,London,Silver,25.0,6.0,1
25357441,8.0,,B,F,Scottish,Border,Gold,11400.0,8.0,0
25359460,,71.0,C,U,South East,London,Gold,6053.349999999999,7.0,0
25365894,6.0,59.0,D,,Midlands,Midlands,Tin,0.009999999999999998,9.0,0
25374265,5.0,,B,F,Scottish,C Scotland,Gold,6053.36,8.0,0
25378384,,75.0,D,F,South East,London,Gold,6000.0,2.0,1
25401076,,63.0,C,F,South East,London,Silver,2605.3199999999997,8.0,1
25409859,7.0,75.0,D,,South East,S & S East,Gold,17029.89,8.0,0
25419595,8.0,67.0,E,,South East,London,Gold,12053.349999999999,7.0,0
25429493,,65.0,B,F,South East,S & S East,Gold,10000.0,7.0,0
25436643,10.0,75.0,B,,South East,S & S East,Gold,6053.349999999999,7.0,0
25468162,7.0,45.0,B,,North,N East,Silver,1000.0,4.0,0
25592327,9.0,,C,M,Midlands,Wales & West,Silver,3000.0,8.0,0
25602373,10.0,46.0,C,,Midlands,Midlands,Gold,6000.01,9.0,1
25623931,7.0,38.0,F,,South East,London,Silver,1250.0,9.0,0
25635522,8.0,65.0,A,,South East,London,Silver,4984.25,1.0,0
25691929,12.0,57.0,A,,North,N West,Silver,1000.0,2.0,0
25692496,4.0,74.0,C,,South East,London,Silver,500.0,9.0,0
25708341,,67.0,E,M,South East,S & S East,Silver,600.0,5.0,0
25714694,,69.0,E,U,South East,London,Gold,10105.32,7.0,0
25733036,6.0,47.0,E,,Midlands,East,Silver,5000.0,4.0,0
25766767,8.0,,B,F,Midlands,Midlands,Silver,3000.0,9.0,0
25806505,11.0,72.0,D,,Midlands,Wales & West,Silver,3000.0,7.0,0
25818538,8.0,59.0,E,,Midlands,Midlands,Tin,0.009999999999999998,8.0,0
25820133,7.0,,C,F,North,N East,Tin,0.009999999999999998,5.0,0
25903012,9.0,,B,F,South East,London,Tin,0.009999999999999998,4.0,0
25936506,5.0,,C,U,Midlands,Wales & West,Gold,14884.25,26.0,0
25941577,8.0,,C,M,North,Yorkshire,Tin,0.009999999999999998,8.0,0
25964178,7.0,,A,F,South East,London,Gold,6000.0,1.0,0
25976303,7.0,43.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,,0
26000326,13.0,,D,F,South East,S & S East,Silver,180.0,13.0,1
26003538,6.0,65.0,D,,Midlands,Midlands,Gold,6000.0,2.0,0
26013894,,37.0,C,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,1
26023768,7.0,50.0,D,F,South East,London,Silver,1000.0,,1
26076748,7.0,77.0,B,,North,Yorkshire,Gold,5500.0,11.0,0
26099217,,77.0,D,F,South East,London,Gold,15095.0,27.0,0
26102439,8.0,,D,M,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
26139391,6.0,,F,F,South East,London,Tin,0.009999999999999998,8.0,1
26172801,,49.0,E,F,South East,S & S East,Gold,12053.349999999999,5.0,0
26191334,8.0,59.0,B,,North,N East,Tin,0.009999999999999998,5.0,0
26193906,12.0,,A,M,South East,London,Platinum,20403.87,3.0,0
26227835,6.0,74.0,C,,South East,London,Silver,1557.02,12.0,0
26232421,6.0,,F,F,South East,S & S East,Gold,6000.0,5.0,0
26243598,9.0,65.0,F,,South East,London,Platinum,26000.010000000002,9.0,0
26288486,7.0,47.0,E,,South East,London,Tin,0.009999999999999998,7.0,0
26299380,,59.0,E,F,Scottish,N Scot,Gold,6000.0,5.0,0
26342197,10.0,,B,M,South East,London,Gold,18000.0,9.0,0
26345536,9.0,,D,M,South East,London,Gold,6000.0,2.0,0
26350289,8.0,45.0,C,,South East,London,Tin,0.009999999999999998,8.0,0
26404370,7.0,30.0,F,,North,N West,Tin,0.009999999999999998,4.0,0
26413361,11.0,42.0,B,,Midlands,Midlands,Gold,6000.0,2.0,1
26417316,14.0,,F,F,South East,London,Silver,3000.01,8.0,0
26470934,13.0,65.0,D,,Midlands,East,Gold,6000.0,3.0,0
26489627,12.0,47.0,D,,North,Yorkshire,Gold,6000.0,2.0,0
26532514,11.0,54.0,D,,Midlands,Wales & West,Silver,3000.0,8.0,0
26536765,11.0,,C,U,Midlands,East,Gold,7100.0,4.0,0
26547562,8.0,51.0,A,,Scottish,C Scotland,Silver,1300.0,1.0,0
26552965,9.0,44.0,C,,Midlands,Midlands,Silver,500.0,8.0,1
26584824,3.0,63.0,F,,South East,London,Tin,0.009999999999999998,5.0,0
26590352,9.0,,A,M,Scottish,C Scotland,Gold,7000.0,4.0,0
26635771,,51.0,C,F,Scottish,C Scotland,Silver,3000.0,11.0,0
26710374,10.0,52.0,F,,Midlands,Midlands,Silver,3000.0,8.0,0
26728818,,35.0,D,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,1
26731789,14.0,71.0,D,,North,N East,Silver,3000.0,15.0,0
26744368,,76.0,B,F,North,N West,Gold,6000.0,2.0,0
26767023,9.0,57.0,E,,North,Yorkshire,Tin,0.009999999999999998,4.0,0
26769018,,63.0,A,F,South East,London,Silver,2000.0,5.0,0
26775883,9.0,75.0,D,,Midlands,Wales & West,Gold,6000.0,2.0,1
26778858,9.0,70.0,F,,Midlands,Midlands,Tin,0.009999999999999998,5.0,1
26797690,2.0,,A,M,South East,S & S East,Gold,10000.0,4.0,0
26802740,6.0,60.0,F,,North,N East,Silver,3100.01,8.0,0
26807041,12.0,49.0,F,,Midlands,East,Tin,0.009999999999999998,8.0,1
26816717,9.0,38.0,E,,South East,S & S East,Tin,0.009999999999999998,8.0,0
26831600,6.0,67.0,B,,Midlands,Midlands,Tin,0.009999999999999998,8.0,0
26862581,9.0,51.0,C,,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
26888165,,44.0,C,F,Midlands,Midlands,Tin,0.009999999999999998,8.0,1
26890593,10.0,42.0,A,,South East,London,Tin,0.009999999999999998,7.0,1
26894904,7.0,31.0,D,,South East,London,Tin,0.009999999999999998,8.0,0
26897016,,53.0,B,U,Midlands,Midlands,Silver,300.0,9.0,0
26899671,5.0,,B,F,South East,London,Silver,3000.0,8.0,0
26900823,,75.0,C,U,Scottish,N Scot,Silver,3000.0,12.0,0
26912163,,45.0,C,F,South East,London,Tin,0.009999999999999998,5.0,0
26970767,11.0,50.0,A,,South East,London,Silver,3000.0,1.0,0
26975777,5.0,,C,M,Midlands,Wales & West,Silver,4500.0,2.0,0
26984415,,38.0,E,F,North,N West,Tin,0.009999999999999998,4.0,1
26994402,6.0,,A,F,South East,London,Gold,19000.0,7.0,0
27009270,7.0,,C,F,Midlands,Midlands,Tin,0.009999999999999998,9.0,0
27047180,6.0,56.0,E,,South East,S & S East,Platinum,20718.19,3.0,0
27049388,5.0,71.0,F,,North,N West,Silver,840.0,5.0,0
27057496,11.0,,B,F,Midlands,Midlands,Tin,0.009999999999999998,8.0,1
27068765,2.0,,B,F,South East,S & S East,Gold,6000.0,2.0,0
27070344,,44.0,C,F,South East,London,Tin,0.009999999999999998,5.0,1
27090728,5.0,67.0,B,,North,N East,Silver,2000.0,16.0,0
27092178,8.0,74.0,A,,North,N West,Tin,0.009999999999999998,5.0,0
27110559,3.0,62.0,C,,South East,London,Gold,6000.0,5.0,0
27160343,,70.0,D,F,South East,London,Tin,0.009999999999999998,8.0,0
27161676,7.0,48.0,B,,South East,S & S East,Tin,0.009999999999999998,8.0,0
27172589,15.0,,E,F,South East,London,Tin,0.009999999999999998,8.0,0
27179354,11.0,36.0,D,,South East,London,Silver,1500.0,9.0,1
27215091,6.0,42.0,D,,South East,London,Tin,0.009999999999999998,5.0,0
27216136,7.0,51.0,F,,Midlands,Midlands,Silver,3000.0,3.0,0
27225739,7.0,,D,F,South East,London,Silver,1000.0,5.0,0
27231925,9.0,45.0,B,,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
27243184,,68.0,C,F,Midlands,Midlands,Silver,4884.25,4.0,0
27259846,6.0,,E,F,South East,London,Silver,3000.0,7.0,0
27277232,,73.0,A,F,South East,London,Gold,6000.0,5.0,0
27278433,8.0,,D,M,Midlands,Wales & West,Silver,780.0,7.0,1
27285022,7.0,60.0,A,,South East,London,Gold,6000.0,2.0,0
27296180,5.0,64.0,B,,South East,London,Gold,6053.349999999999,11.0,0
27306283,7.0,42.0,B,,South East,London,Tin,0.009999999999999998,5.0,0
27322084,8.0,38.0,B,,South East,S & S East,Silver,4884.0,3.0,0
27369064,12.0,,C,U,Scottish,N Scot,Silver,1500.0,5.0,1
27371077,,74.0,E,F,South East,London,Tin,0.009999999999999998,5.0,0
27376664,,40.0,F,F,Midlands,East,Tin,0.009999999999999998,5.0,0
27386503,8.0,,C,M,Midlands,East,Gold,6000.0,2.0,1
27386589,10.0,51.0,B,,South East,London,Gold,19126.39,3.0,1
27392295,9.0,,F,M,South West,S West,Tin,0.009999999999999998,8.0,0
27394301,7.0,19.0,C,,Midlands,East,Silver,290.40999999999997,2.0,0
27398072,7.0,,C,F,South East,London,Silver,120.0,13.0,0
27429989,11.0,,F,M,Midlands,Midlands,Tin,0.009999999999999998,9.0,0
27452344,9.0,50.0,C,,North,N East,Tin,0.009999999999999998,8.0,0
27455556,6.0,54.0,D,,North,Yorkshire,Gold,10000.0,4.0,0
27472469,8.0,58.0,C,,Midlands,East,Tin,0.009999999999999998,5.0,0
27493822,7.0,39.0,E,,South East,S & S East,Silver,2000.0,1.0,1
27507602,6.0,,A,F,South East,London,Tin,0.009999999999999998,8.0,0
27514773,11.0,,C,F,Midlands,Midlands,Gold,10000.0,8.0,1
27515435,9.0,49.0,D,F,South East,London,Tin,0.009999999999999998,,0
27519899,5.0,70.0,B,,South West,S West,Gold,6107.639999999999,6.0,0
27532704,7.0,,F,F,Midlands,Wales & West,Silver,1500.0,1.0,1
27540448,6.0,63.0,F,,Scottish,C Scotland,Gold,8000.0,25.0,0
27546551,6.0,52.0,D,M,North,Yorkshire,Silver,0.019999999999999997,,0
27552101,5.0,58.0,A,,Midlands,Midlands,Silver,1000.0,8.0,0
27575918,8.0,53.0,F,,South West,S West,Tin,0.009999999999999998,5.0,0
27576116,7.0,,B,F,South East,London,Gold,12000.0,4.0,0
27587770,11.0,50.0,B,,North,N East,Silver,1220.0,9.0,0
27596931,11.0,39.0,A,,South East,London,Silver,600.0,7.0,1
27608697,10.0,,F,F,North,N West,Silver,1224.9099999999999,5.0,0
27611469,5.0,34.0,A,M,South East,London,Silver,50.0,,0
27622878,14.0,54.0,B,,Midlands,Midlands,Silver,2000.0,17.0,0
27651908,9.0,,C,F,South East,London,Tin,0.009999999999999998,7.0,1
27658627,6.0,65.0,F,,North,N East,Silver,100.0,3.0,0
27675831,9.0,35.0,E,,Midlands,East,Silver,4000.0,8.0,0
27696871,5.0,57.0,B,,Midlands,Wales & West,Gold,6025.0,9.0,0
27701727,,40.0,E,F,South East,S & S East,Tin,0.009999999999999998,8.0,1
27708632,6.0,60.0,A,,South East,London,Gold,14000.0,6.0,0
27720721,,39.0,C,U,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
27724255,2.0,63.0,B,,South East,S & S East,Gold,10000.0,21.0,0
27745414,10.0,60.0,C,,South East,London,Gold,16202.79,13.0,0
27748928,5.0,37.0,A,,South East,London,Gold,7000.0,11.0,0
27795195,4.0,52.0,B,,South East,S & S East,Silver,3000.0,11.0,0
27808955,,46.0,F,M,South East,London,Tin,0.009999999999999998,5.0,0
27811808,7.0,,D,M,South East,S & S East,Silver,1000.0,9.0,0
27816141,7.0,,A,M,South East,S & S East,Gold,12053.349999999999,15.0,1
27843386,,74.0,B,M,South East,S & S East,Gold,9000.0,3.0,0
27855619,6.0,70.0,B,,South East,London,Gold,10000.0,8.0,0
27858596,9.0,44.0,F,,Midlands,Midlands,Gold,6107.639999999999,6.0,0
27864871,,67.0,D,M,South East,S & S East,Gold,20000.0,4.0,0
27880869,6.0,,C,F,South East,London,Silver,3000.0,5.0,0
27885569,7.0,36.0,B,,South East,London,Gold,6000.0,1.0,0
27898326,14.0,,E,F,North,Yorkshire,Silver,720.0,1.0,1
27900126,,70.0,F,F,Midlands,Midlands,Silver,2000.0,1.0,0
27902528,11.0,65.0,C,,South East,London,Gold,6020.0,9.0,0
27904563,8.0,,C,F,Midlands,Wales & West,Gold,6000.0,4.0,0
27906256,,63.0,C,F,South East,London,Silver,2500.0,5.0,0
27910350,4.0,38.0,C,,South East,London,Silver,100.0,1.0,0
27913708,10.0,45.0,C,,South East,London,Tin,0.009999999999999998,8.0,0
28115732,4.0,,B,M,South East,London,Gold,6000.0,1.0,0
28116666,7.0,46.0,E,,South East,London,Gold,7000.0,3.0,0
28187598,,46.0,C,F,Midlands,Midlands,Silver,500.0,8.0,0
28189450,8.0,,E,M,Midlands,Wales & West,Tin,0.009999999999999998,4.0,0
28200500,6.0,47.0,D,,Midlands,Wales & West,Tin,0.009999999999999998,8.0,0
28202074,8.0,74.0,D,,South East,S & S East,Gold,11000.0,6.0,0
28209486,9.0,,D,M,Midlands,East,Tin,0.009999999999999998,11.0,0
28228162,11.0,,A,M,South East,London,Platinum,20552.55,3.0,0
28231171,8.0,68.0,E,,South West,S West,Silver,4757.129999999999,3.0,0
28231260,8.0,57.0,C,,North,N East,Platinum,32616.190000000002,8.0,0
