,0,1,2,3,4,5,6,7,8,Actual Outcome,prob_0,prob_1,Decile
322,10,55,6,1,3,2,2,3000,7,1,0.734485137,0.265514863,4
1851,7,40,2,1,4,4,2,1200.01,7,1,0.734487377,0.265512623,4
3564,5,33,4,1,1,5,2,1000,4,1,0.734595442,0.265404558,4
3197,12,57,4,2,4,4,2,3026.67,6,0,0.734678711,0.265321289,4
1671,9,44,3,2,2,6,3,0.01,10,0,0.734718584,0.265281416,4
2538,11,58,4,1,5,10,0,11000,1,0,0.735007268,0.264992732,4
2496,9,50,2,1,4,4,0,8857.64,5,0,0.735417804,0.264582196,4
2132,6,40,6,1,1,5,0,7295.3,6,1,0.735503472,0.264496528,4
3031,13,65,6,1,4,4,1,31053.3,6,0,0.735868289,0.264131711,4
809,12,58,4,2,4,4,2,100,10,0,0.735923284,0.264076716,4
3577,5,32,6,1,4,4,3,0.01,9,1,0.735934997,0.264065003,4
3066,8,44,4,1,4,4,3,0.01,5,0,0.735994357,0.264005643,4
2593,8,44,3,1,4,4,3,0.01,8,0,0.736043894,0.263956106,4
2942,12,65,3,1,1,3,0,9000,4,1,0.736254588,0.263745412,4
431,8,46,3,1,2,8,2,1000.01,9,0,0.736271028,0.263728972,4
1359,8,46,2,1,4,9,2,3000,22,0,0.737049225,0.262950775,4
581,11,59,6,1,2,8,3,0.01,6,0,0.737461577,0.262538423,4
2112,7,42,4,1,3,1,2,300,9,0,0.737708939,0.262291061,4
1789,10,60,2,0,2,8,2,1020,9,0,0.737986141,0.262013859,4
2878,7,35,3,2,4,9,2,1776.32,7,0,0.738011217,0.261988783,4
707,10,55,3,1,1,3,2,582.64,3,1,0.738151446,0.261848554,4
2244,9,50,2,1,1,3,0,19990.2,3,0,0.73858173,0.26141827,4
2911,11,53,1,2,1,5,2,3211.79,4,0,0.738777629,0.261222371,4
2641,7,40,0,1,3,2,2,280,4,1,0.738952842,0.261047158,4
1677,9,45,6,2,1,12,3,0.01,4,0,0.738988475,0.261011525,4
588,8,45,0,1,1,11,2,420,4,0,0.739234871,0.260765129,4
3344,10,49,2,2,2,13,2,200,7,0,0.739549932,0.260450068,4
2211,10,55,3,1,3,7,0,10000,2,0,0.739685546,0.260314454,4
2500,7,40,2,1,4,9,2,1500,5,0,0.739834675,0.260165325,4
502,7,41,3,1,2,8,2,2500,3,0,0.739940432,0.260059568,4
3159,12,63,4,1,4,4,2,1500,5,0,0.740210011,0.259789989,4
1081,12,64,2,1,4,4,0,9107.64,8,0,0.740397982,0.259602018,4
917,9,45,2,2,1,5,2,2000,5,0,0.740448715,0.259551285,4
2719,7,41,1,1,3,2,2,3026.67,11,1,0.740716193,0.259283807,4
2010,11,59,3,1,1,12,3,0.01,10,0,0.740760349,0.259239651,4
567,7,40,1,1,4,4,2,1000,5,0,0.74083218,0.25916782,4
3228,7,36,4,2,1,3,3,0.01,4,0,0.740857044,0.259142956,4
3697,8,47,4,1,1,3,2,1000,5,1,0.740939128,0.259060872,4
2931,11,53,5,2,4,4,3,0.01,8,0,0.740987842,0.259012158,4
677,8,46,6,1,2,8,3,0.01,5,1,0.741098133,0.258901867,4
995,10,56,5,1,1,5,2,1000,4,1,0.741228492,0.258771508,4
1485,9,46,6,2,1,5,3,0.01,8,0,0.741440051,0.258559949,4
2,10,57,5,1,1,5,2,50,11,0,0.741467756,0.258532244,4
2148,7,42,3,1,1,12,2,3100,8,0,0.741695544,0.258304456,4
3541,8,47,6,1,2,13,2,3000,8,1,0.74170018,0.25829982,4
257,9,41,6,3,3,1,2,300,8,0,0.741873939,0.258126061,4
668,7,34,2,2,4,4,3,0.01,5,0,0.741901961,0.258098039,4
2843,10,48,1,2,4,4,2,3000,8,0,0.741930401,0.258069599,4
2430,12,58,3,2,4,4,0,12000,2,0,0.742126746,0.257873254,4
2276,8,47,4,1,1,3,2,3000,6,1,0.742599161,0.257400839,4
42,12,65,2,1,4,4,0,6000,11,1,0.742661469,0.257338531,4
3443,12,64,4,1,1,3,3,0.01,7,0,0.743117728,0.256882272,4
2436,10,57,2,1,1,3,0,6000,5,1,0.743231583,0.256768417,4
3260,9,49,4,1,4,4,3,0.01,4,1,0.743758321,0.256241679,4
2335,11,58,1,1,4,4,2,4620,10,0,0.743781446,0.256218554,4
12,8,47,5,1,1,5,3,0.01,9,0,0.744101806,0.255898194,4
3725,15,75,4,1,5,10,3,0.01,6,0,0.74438522,0.25561478,4
1135,10,56,4,1,4,4,0,6000,2,0,0.744415993,0.255584007,4
74,8,41,6,2,2,6,3,0.01,5,0,0.744553421,0.255446579,4
2984,7,42,5,1,1,12,3,0.01,6,0,0.744715177,0.255284823,4
1721,6,32,4,2,2,6,2,2500,2,1,0.745100139,0.254899861,4
2155,9,51,2,1,3,1,0,9000,1,0,0.745153613,0.254846387,4
699,7,37,2,2,4,9,0,6000,6,0,0.745226977,0.254773023,4
3112,8,43,2,2,1,5,0,6107.64,6,0,0.745264792,0.254735208,4
1606,8,41,6,2,2,8,3,0.01,5,0,0.745438272,0.254561728,4
2882,9,45,4,2,1,12,3,0.01,5,0,0.745605222,0.254394778,4
1658,7,42,4,1,1,3,3,0.01,5,1,0.745960408,0.254039592,4
3027,11,67,6,0,2,13,0,9000,3,0,0.746115086,0.253884914,4
1176,11,60,4,1,1,3,3,0.01,8,0,0.746154967,0.253845033,4
3670,9,49,3,1,4,4,3,0.01,5,0,0.74639605,0.25360395,4
925,10,50,6,2,2,6,3,0.01,5,1,0.746590324,0.253409676,4
691,9,47,3,2,1,12,2,1000,15,0,0.746612808,0.253387192,4
2150,4,30,6,1,2,8,2,700,5,1,0.746619565,0.253380435,4
2898,10,55,6,1,5,10,2,3000,8,1,0.747140835,0.252859165,4
1420,8,52,3,0,4,4,2,50.01,11,0,0.747260146,0.252739854,4
1996,9,50,6,1,4,9,3,0.01,5,0,0.74750158,0.25249842,4
2962,5,34,6,1,1,5,3,0.01,5,0,0.747629752,0.252370248,4
838,10,56,6,1,2,6,3,0.01,9,1,0.747781484,0.252218516,4
2293,9,50,4,1,4,4,3,0.01,9,1,0.747972813,0.252027187,4
209,12,62,1,1,4,4,3,0.01,8,0,0.748078445,0.251921555,4
1915,9,51,6,1,2,13,2,5000,2,1,0.7480832,0.2519168,4
2040,9,53,3,1,4,4,0,8000,16,0,0.748176894,0.251823106,4
331,8,44,5,2,1,12,0,6000,5,0,0.748382569,0.251617431,4
3257,9,48,6,2,1,3,2,500,9,0,0.74855116,0.25144884,4
3176,9,51,6,1,2,8,3,0.01,4,0,0.748763239,0.251236761,4
1841,6,37,2,1,4,9,2,1000,9,0,0.748961002,0.251038998,4
1270,12,65,3,1,4,4,0,6000,3,1,0.749072962,0.250927038,4
3290,8,47,5,1,1,5,3,0.01,5,0,0.749258816,0.250741184,4
1961,8,47,4,1,1,5,3,0.01,8,0,0.749306711,0.250693289,4
1073,15,78,2,1,3,2,2,4884.25,18,0,0.749307852,0.250692148,4
3270,8,41,3,2,3,2,2,1000.01,4,0,0.749619399,0.250380601,4
1380,9,51,6,1,2,13,3,0.01,5,0,0.749670363,0.250329637,4
3825,7,41,3,1,4,4,3,0.01,9,0,0.749846828,0.250153172,4
3606,10,54,3,1,4,4,3,0.01,7,1,0.750143337,0.249856663,4
1630,12,59,3,2,4,4,2,50,10,0,0.750544565,0.249455435,4
3113,8,46,3,1,4,4,2,2500,6,0,0.750920815,0.249079185,4
2944,9,53,3,1,4,9,2,1500,28,0,0.750940224,0.249059776,4
1693,10,50,4,2,4,4,2,0.02,5,0,0.750966111,0.249033889,4
974,6,42,4,0,4,4,3,0.01,5,0,0.751083777,0.248916223,4
2567,12,64,1,1,2,8,2,3000,9,0,0.751203656,0.248796344,4
451,9,51,6,1,4,4,3,0.01,8,0,0.752046015,0.247953985,4
3894,7,37,1,2,4,4,0,6000,2,1,0.752062057,0.247937943,4
3600,9,47,6,2,1,5,3,0.01,8,1,0.752088577,0.247911423,4
3626,13,59,3,0,2,6,1,120000,2,0,0.752292679,0.247707321,4
775,11,65,3,0,4,9,2,3682.47,11,0,0.752458174,0.247541826,4
2854,9,47,3,2,1,3,2,2500,9,0,0.752534939,0.247465061,4
2832,11,61,5,1,3,2,2,1000,7,0,0.752606566,0.247393434,4
1003,5,32,1,1,2,6,3,0.01,4,0,0.752705936,0.247294064,4
308,11,61,6,1,1,3,3,0.01,5,0,0.752793421,0.247206579,4
1543,7,42,5,1,4,9,2,3000,4,0,0.752884925,0.247115075,4
184,8,46,6,1,4,9,3,0.01,4,0,0.753048316,0.246951684,4
2195,8,53,6,0,2,13,2,280,1,0,0.753069806,0.246930194,4
899,7,43,4,1,2,6,2,2000,5,1,0.75313932,0.24686068,4
942,7,41,4,1,4,9,3,0.01,5,1,0.753246195,0.246753805,4
1279,13,57,4,3,4,9,3,0.01,8,0,0.75342068,0.24657932,4
2602,8,48,3,1,1,5,2,2804.53,9,0,0.753847188,0.246152812,4
1141,13,70,2,1,4,4,0,6053.35,7,0,0.754183937,0.245816063,4
1329,7,41,5,2,1,5,0,6315,10,0,0.754204699,0.245795301,4
465,10,57,2,1,2,8,0,6000,2,0,0.75435578,0.24564422,4
1532,12,61,5,2,4,9,0,6053.35,6,0,0.754532915,0.245467085,4
2776,10,39,0,2,1,11,1,90000,6,0,0.754834008,0.245165992,4
3510,15,71,1,2,4,4,2,2213.86,5,1,0.754987447,0.245012553,4
683,8,44,1,2,4,4,0,6000,21,0,0.755153593,0.244846407,4
1423,10,52,4,1,4,4,1,33000,1,0,0.755324246,0.244675754,4
2485,14,76,6,1,1,5,2,500,9,1,0.755435479,0.244564521,4
6,9,58,4,0,4,4,0,10000,6,0,0.755674443,0.244325557,4
3581,8,48,2,1,2,13,0,6000,1,0,0.755783988,0.244216012,4
3166,10,57,4,1,1,5,2,2000,5,0,0.755895763,0.244104237,4
2740,4,36,3,0,1,5,2,1000,7,0,0.756022529,0.243977471,4
2345,10,49,1,2,4,4,2,3000,5,1,0.756353556,0.243646444,4
1897,11,60,4,1,4,9,2,420,4,1,0.756993234,0.243006766,4
967,10,52,6,2,1,5,2,2000,1,0,0.757479596,0.242520404,4
437,6,38,6,1,4,4,3,0.01,5,0,0.758056601,0.241943399,4
2358,9,52,3,1,3,2,2,3500,10,0,0.758071759,0.241928241,4
2007,15,76,1,1,4,9,2,5000,4,0,0.75817054,0.24182946,4
1801,6,33,4,2,1,12,3,0.01,5,0,0.758353912,0.241646088,4
2120,6,45,5,0,2,8,2,480.01,5,0,0.75840836,0.24159164,4
1218,10,58,1,1,1,5,0,6053.35,5,1,0.758582428,0.241417572,4
3692,7,41,1,1,4,4,3,0.01,8,0,0.758783066,0.241216934,4
1876,12,62,1,1,4,4,1,20531.5,3,0,0.758820283,0.241179717,4
3399,9,60,5,0,1,5,0,15000,11,0,0.758931409,0.241068591,4
3256,6,34,6,2,1,5,3,0.01,4,1,0.759346264,0.240653736,4
3410,10,44,3,3,4,9,3,0.01,8,0,0.759455183,0.240544817,4
2395,9,57,4,0,2,13,2,2500,1,0,0.759667324,0.240332676,4
551,9,50,3,1,4,9,1,25000,13,0,0.759740256,0.240259744,4
1296,9,59,4,0,2,13,0,13000,9,0,0.760432495,0.239567505,4
95,9,52,3,1,2,6,0,18000,2,0,0.760602917,0.239397083,4
1484,10,49,1,2,4,4,3,0.01,8,0,0.76073496,0.23926504,4
120,8,46,2,1,4,4,3,0.01,8,0,0.761122305,0.238877695,4
3312,12,66,2,1,1,12,2,600,9,0,0.761451241,0.238548759,4
3495,9,54,6,1,0,0,3,0.01,8,1,0.761509155,0.238490845,4
710,10,56,5,1,4,4,3,0.01,8,0,0.762019772,0.237980228,4
469,10,53,6,2,1,5,2,1500,5,0,0.76207526,0.23792474,4
1604,10,54,2,2,0,0,0,6000,5,0,0.762089512,0.237910488,4
3241,10,57,3,1,2,8,2,2000,8,1,0.762168178,0.237831822,4
3478,7,43,3,1,3,7,2,1020,4,1,0.762193333,0.237806667,4
2570,12,66,3,1,1,3,2,100,1,0,0.763081478,0.236918522,4
2721,11,57,6,2,2,6,2,1500,5,0,0.763268732,0.236731268,4
2735,7,44,6,1,2,13,3,0.01,9,0,0.763413122,0.236586878,4
2956,7,34,4,3,2,6,0,11000,2,1,0.763535713,0.236464287,4
3187,15,72,5,3,1,5,0,6340.26,12,0,0.763763401,0.236236599,4
728,8,49,4,1,3,1,2,300,10,0,0.763765684,0.236234316,4
1094,6,35,4,2,1,3,2,1000,5,0,0.764136701,0.235863299,4
688,6,40,6,1,4,9,2,660,9,1,0.764332183,0.235667817,4
992,11,56,4,2,4,4,2,4000,12,0,0.764383781,0.235616219,4
3062,8,51,6,1,2,8,0,9000.01,8,0,0.76489409,0.23510591,4
2607,7,47,5,1,1,5,0,6053.35,6,0,0.764943321,0.235056679,4
1386,5,42,5,0,1,5,2,2000,8,0,0.765011743,0.234988257,4
442,8,46,1,1,4,9,2,3000,3,0,0.765109666,0.234890334,4
2699,10,50,3,2,2,8,1,21000,4,0,0.765212427,0.234787573,4
1819,12,62,4,2,2,8,0,13000,8,0,0.765605796,0.234394204,4
1391,6,38,3,1,4,4,3,0.01,8,1,0.765615411,0.234384589,4
1742,8,42,4,2,2,13,3,0.01,5,0,0.765629735,0.234370265,4
3461,9,41,4,3,3,2,3,0.01,5,1,0.765879536,0.234120464,4
3832,7,52,3,0,0,0,0,6000,2,0,0.766166738,0.233833262,4
1309,11,59,1,1,4,4,3,0.01,5,1,0.7663731,0.2336269,5
547,13,77,4,0,3,2,0,10000,4,0,0.766530251,0.233469749,5
1153,6,40,4,1,2,8,2,1000,5,0,0.766999811,0.233000189,5
1905,12,65,3,1,2,8,3,0.01,5,0,0.767024724,0.232975276,5
2950,11,55,1,2,2,8,2,5000,5,0,0.767335011,0.232664989,5
3055,9,47,6,2,4,9,3,0.01,9,0,0.767356303,0.232643697,5
2444,13,72,3,1,2,13,0,8700,8,0,0.767367349,0.232632651,5
2136,5,35,6,1,4,4,2,1800,1,0,0.767591907,0.232408093,5
779,9,48,5,2,1,5,2,4000,1,0,0.768148534,0.231851466,5
2619,9,49,6,2,2,13,2,600,9,0,0.768227958,0.231772042,5
1510,13,68,2,1,1,3,1,30000,4,1,0.768231841,0.231768159,5
2340,5,35,4,1,2,13,2,3000,3,0,0.768289851,0.231710149,5
2616,7,43,0,1,2,13,2,1000,6,1,0.768522163,0.231477837,5
2351,11,68,2,0,4,9,2,3000,25,0,0.768650412,0.231349588,5
1259,12,66,3,1,4,4,2,500,9,1,0.768828009,0.231171991,5
2924,12,68,5,1,0,0,0,18678.8,3,1,0.768851006,0.231148994,5
1712,6,41,4,1,0,0,2,1000,1,1,0.768931881,0.231068119,5
1627,10,54,4,2,2,8,0,6000,4,1,0.768936649,0.231063351,5
76,4,31,4,1,1,12,3,0.01,8,0,0.768947198,0.231052802,5
133,6,45,6,0,2,13,3,0.01,4,0,0.769521107,0.230478893,5
122,10,51,1,2,4,4,2,500,8,0,0.7695231,0.2304769,5
52,10,54,4,2,1,12,0,7000,2,0,0.769581929,0.230418071,5
2626,6,34,4,2,4,4,2,600,4,1,0.769659306,0.230340694,5
856,11,61,1,1,2,6,2,3000,5,0,0.769724163,0.230275837,5
3517,10,51,6,2,5,10,3,0.01,8,0,0.769741661,0.230258339,5
32,8,42,2,2,2,6,3,0.01,5,0,0.770104626,0.229895374,5
892,7,49,6,0,4,4,3,0.01,5,0,0.770148859,0.229851141,5
1879,7,45,3,1,1,5,2,3500,8,0,0.770394861,0.229605139,5
3783,7,41,2,2,1,5,0,8105.32,8,0,0.770434797,0.229565203,5
1696,14,73,1,1,4,4,3,0.01,8,0,0.770610154,0.229389846,5
314,5,41,4,0,1,3,3,0.01,5,0,0.770766987,0.229233013,5
1840,8,46,6,2,2,8,0,6000,3,1,0.770882938,0.229117062,5
1574,11,64,6,1,2,6,0,12000,4,1,0.770914374,0.229085626,5
2985,8,49,4,1,1,12,2,500,0,0,0.771121964,0.228878036,5
2726,6,38,2,1,4,4,2,4875,2,0,0.771263927,0.228736073,5
3039,13,70,2,1,4,9,0,15000,5,1,0.771286292,0.228713708,5
2030,14,70,6,2,1,3,1,20294.5,3,0,0.771380953,0.228619047,5
2615,6,39,6,1,4,9,3,0.01,4,0,0.771505305,0.228494695,5
2467,8,49,4,1,1,12,3,0.01,9,0,0.77154143,0.22845857,5
657,14,64,2,3,1,5,2,3000,1,0,0.77160072,0.22839928,5
562,9,52,3,1,4,4,2,3000,3,1,0.771657043,0.228342957,5
1981,8,48,4,1,3,2,3,0.01,5,0,0.771852993,0.228147007,5
2605,8,44,4,2,0,0,3,0.01,4,0,0.771863207,0.228136793,5
425,7,49,2,0,1,5,3,0.01,4,0,0.772054834,0.227945166,5
933,6,46,1,0,1,3,2,1020,9,0,0.772295954,0.227704046,5
2286,7,38,2,2,3,2,3,0.01,9,0,0.77244424,0.22755576,5
3775,11,60,1,1,4,4,3,0.01,8,0,0.772733487,0.227266513,5
513,7,45,6,1,1,12,3,0.01,5,0,0.773061941,0.226938059,5
2589,6,46,5,0,4,4,2,1500,9,0,0.773067251,0.226932749,5
3195,6,46,6,0,1,12,3,0.01,5,0,0.773069656,0.226930344,5
1702,9,50,6,2,4,4,0,11850,11,0,0.77312887,0.22687113,5
2565,6,35,5,2,1,5,3,0.01,4,0,0.773138473,0.226861527,5
2996,10,62,3,0,4,4,2,3000,3,0,0.773551261,0.226448739,5
1551,7,43,3,1,4,9,3,0.01,8,0,0.773623837,0.226376163,5
1232,8,45,5,2,4,4,0,6000,2,0,0.773696014,0.226303986,5
1381,10,58,4,1,5,10,0,6000,1,0,0.773735197,0.226264803,5
704,9,62,3,0,1,5,0,6000,11,0,0.774027996,0.225972004,5
1807,9,53,2,1,1,12,2,5000,5,0,0.774523232,0.225476768,5
1245,7,44,3,1,2,8,3,0.01,7,1,0.774794296,0.225205704,5
461,8,47,1,1,3,7,3,0.01,5,0,0.774909452,0.225090548,5
1324,10,52,3,2,4,4,0,20000,8,0,0.774918418,0.225081582,5
274,7,49,4,0,4,4,3,0.01,7,0,0.77502864,0.22497136,5
1275,11,64,2,1,1,12,0,6053.34,4,1,0.775072841,0.224927159,5
116,12,65,6,2,1,3,0,6000,5,0,0.775348887,0.224651113,5
2517,10,60,4,1,4,9,0,7080.39,13,0,0.775449345,0.224550655,5
405,6,40,4,1,1,12,3,0.01,4,0,0.775629964,0.224370036,5
2484,8,49,5,1,2,8,3,0.01,5,0,0.77579635,0.22420365,5
3369,9,47,5,2,4,9,3,0.01,5,0,0.775809681,0.224190319,5
797,4,32,5,1,1,5,3,0.01,5,1,0.775935436,0.224064564,5
3014,9,53,2,1,4,4,0,18105.3,8,0,0.775977147,0.224022853,5
792,7,48,4,1,1,5,0,6000,8,0,0.776076938,0.223923062,5
3834,10,60,3,1,1,5,0,6000,1,1,0.776085717,0.223914283,5
3209,7,50,2,0,1,3,3,0.01,8,0,0.776319182,0.223680818,5
90,5,37,1,1,1,5,0,8000,1,1,0.776413565,0.223586435,5
3578,9,54,1,1,4,9,0,6105.32,7,0,0.776426019,0.223573981,5
1090,6,41,3,1,2,6,2,3052.66,10,1,0.776540443,0.223459557,5
1644,9,56,5,1,1,3,0,12000,4,0,0.77655859,0.22344141,5
2123,6,42,5,1,1,5,2,600,5,0,0.776648032,0.223351968,5
2730,6,32,6,3,0,0,2,89,2,1,0.777095473,0.222904527,5
1029,11,68,5,1,1,5,0,8000.9,26,0,0.777152669,0.222847331,5
2762,13,71,3,1,4,4,2,5000,12,1,0.777233982,0.222766018,5
1487,7,52,3,0,1,5,0,10000,3,0,0.777237307,0.222762693,5
2083,6,36,6,2,1,3,3,0.01,5,0,0.777344269,0.222655731,5
3863,5,37,4,1,4,9,0,8000,4,1,0.777784889,0.222215111,5
1323,7,46,4,1,2,8,2,0.02,8,0,0.777836032,0.222163968,5
3440,7,50,2,0,4,4,2,50.01,9,0,0.77795863,0.22204137,5
3457,7,48,1,0,4,4,2,5000,1,0,0.778117797,0.221882203,5
369,7,47,3,1,1,5,0,6000,1,1,0.778172956,0.221827044,5
764,7,44,3,1,2,8,3,0.01,4,1,0.778342302,0.221657698,5
761,8,49,1,1,2,8,2,0.02,5,0,0.778432523,0.221567477,5
89,11,68,0,0,1,11,0,12000,2,0,0.778486105,0.221513895,5
2440,11,73,3,0,2,13,0,6000,32,0,0.778528147,0.221471853,5
2108,13,66,4,2,4,9,0,12000,1,1,0.778558038,0.221441962,5
2596,11,61,3,1,4,4,2,5000,1,0,0.778603131,0.221396869,5
3092,9,44,3,3,0,0,2,3000,3,0,0.778730334,0.221269666,5
888,8,38,3,3,2,8,3,0.01,7,0,0.778730635,0.221269365,5
1293,4,32,4,1,1,12,3,0.01,8,0,0.778800844,0.221199156,5
2497,9,54,2,1,3,2,0,14500,5,0,0.778943165,0.221056835,5
1263,8,52,2,1,1,12,0,6500,11,0,0.77924833,0.22075167,5
345,5,42,2,0,3,1,0,11000,2,0,0.77947999,0.22052001,5
1288,5,36,3,1,1,3,3,0.01,4,1,0.779527004,0.220472996,5
3383,8,54,4,0,4,9,2,4500,5,0,0.77953718,0.22046282,5
598,7,41,6,2,4,4,2,1443.24,12,0,0.779565712,0.220434288,5
863,10,48,4,3,4,4,2,300.01,10,0,0.779663276,0.220336724,5
3038,7,45,3,1,2,8,2,100,1,0,0.780053074,0.219946926,5
147,12,66,2,1,4,4,2,2000,4,1,0.780417727,0.219582273,5
1335,10,63,2,0,5,10,2,100,11,0,0.78066396,0.21933604,5
3598,9,53,2,1,4,9,0,14000,1,0,0.780734604,0.219265396,5
2375,10,58,1,1,4,4,0,13000,6,0,0.780865322,0.219134678,5
204,7,44,4,1,4,4,3,0.01,5,1,0.781307885,0.218692115,5
2391,7,49,0,1,1,11,0,6000,26,0,0.781317437,0.218682563,5
665,6,41,3,1,1,5,3,0.01,8,0,0.781397952,0.218602048,5
633,7,51,4,0,4,4,2,60.01,8,0,0.781701866,0.218298134,5
61,11,57,3,2,1,12,3,0.01,5,0,0.781716612,0.218283388,5
3522,6,44,6,1,1,5,0,10000,5,0,0.781724587,0.218275413,5
3304,10,55,2,2,2,6,0,7000,8,0,0.781743999,0.218256001,5
3121,8,53,6,1,1,5,0,6000,2,0,0.781762333,0.218237667,5
504,12,72,1,0,2,8,2,3000,5,0,0.782195989,0.217804011,5
2713,10,54,3,2,2,6,2,0.02,8,0,0.782422535,0.217577465,5
253,11,63,3,1,4,4,2,500,9,1,0.782587654,0.217412346,5
3404,9,53,1,1,2,8,3,0.01,8,0,0.782605046,0.217394954,5
2121,11,59,6,2,1,3,2,5000,4,0,0.782991775,0.217008225,5
1130,10,64,6,0,2,13,3,0.01,4,0,0.783028089,0.216971911,5
3238,8,49,0,1,1,5,3,0.01,9,0,0.78305321,0.21694679,5
2264,7,46,3,1,2,13,3,0.01,18,0,0.783279389,0.216720611,5
2443,7,47,3,1,1,5,0,10000,1,0,0.783472128,0.216527872,5
306,5,36,3,1,4,4,2,1200.01,4,1,0.783824898,0.216175102,5
2919,8,49,3,1,5,10,2,1017.55,8,0,0.783875419,0.216124581,5
2292,7,45,5,1,4,4,3,0.01,8,0,0.783887732,0.216112268,5
2477,8,50,1,1,0,0,2,3000,1,0,0.784252377,0.215747623,5
285,9,48,4,2,4,9,3,0.01,9,0,0.78434456,0.21565544,5
3354,8,52,1,1,1,5,0,5420,6,1,0.784386403,0.215613597,5
230,6,40,3,1,4,4,2,2987,2,0,0.784616371,0.215383629,5
1395,10,51,2,2,5,10,2,3000,1,0,0.784656333,0.215343667,5
3459,7,41,2,2,4,4,0,6053.35,5,0,0.784851207,0.215148793,5
718,8,50,2,1,1,5,2,4800,5,0,0.78504043,0.21495957,5
1648,11,66,3,1,1,12,0,6105.32,9,0,0.785064772,0.214935228,5
2553,9,56,4,1,3,7,0,6000,2,0,0.785335386,0.214664614,5
1919,8,51,2,1,2,6,0,10000,3,0,0.785781304,0.214218696,5
381,10,59,1,1,2,13,2,50,10,0,0.786097187,0.213902813,5
3856,7,39,4,2,4,4,3,0.01,4,1,0.786316881,0.213683119,5
3712,10,59,5,1,2,13,3,0.01,7,0,0.786910231,0.213089769,5
612,8,49,3,1,4,4,3,0.01,8,0,0.787025169,0.212974831,5
1603,10,55,6,2,2,8,2,150.01,4,0,0.78703225,0.21296775,5
1912,11,64,4,1,2,13,2,1000,6,0,0.787110208,0.212889792,5
1266,11,66,6,1,4,4,0,6053.35,7,0,0.787359045,0.212640955,5
3888,8,39,2,3,4,4,2,1600,9,0,0.787723042,0.212276958,5
819,8,51,6,1,2,8,3,0.01,8,0,0.787983739,0.212016261,5
3829,8,45,3,2,4,4,2,2000,11,0,0.788112581,0.211887419,5
1559,7,44,2,1,4,4,3,0.01,5,0,0.788300555,0.211699445,5
3621,10,61,0,1,1,11,0,7100,11,0,0.78847419,0.21152581,5
2023,6,42,4,1,2,13,2,1100,5,0,0.788598364,0.211401636,5
3057,8,50,4,1,2,8,2,5000,1,0,0.788637388,0.211362612,5
194,6,40,3,1,4,4,3,0.01,5,0,0.788648342,0.211351658,5
2494,12,62,2,2,2,8,2,3000,3,1,0.788670243,0.211329757,5
2438,9,50,5,2,4,4,2,1690.5,9,0,0.788672456,0.211327544,5
1493,6,43,6,1,1,5,3,0.01,9,0,0.788771452,0.211228548,5
696,6,42,6,1,2,6,3,0.01,5,0,0.788826732,0.211173268,5
2857,9,55,4,1,3,2,2,2000,4,0,0.789126175,0.210873825,5
2412,5,37,6,1,3,7,3,0.01,4,0,0.789271498,0.210728502,5
3481,13,69,6,1,2,6,1,51875.2,12,0,0.789299611,0.210700389,5
2311,9,56,2,1,1,3,0,12000,2,0,0.7894256,0.2105744,5
39,7,52,2,0,2,8,2,1000,10,0,0.789545338,0.210454662,5
732,9,49,4,2,4,4,3,0.01,11,0,0.78954843,0.21045157,5
2333,6,44,5,1,1,3,2,1000,10,1,0.789718212,0.210281788,5
1611,7,40,2,2,4,4,2,2400,8,1,0.789897559,0.210102441,5
300,11,64,2,1,4,9,0,6000,2,0,0.789941851,0.210058149,5
2103,7,48,4,1,1,3,2,600,9,0,0.789989504,0.210010496,5
1190,7,46,5,1,4,9,2,2020.01,5,0,0.789998938,0.210001062,5
312,9,50,3,2,3,2,0,12000,1,0,0.790142911,0.209857089,5
467,5,44,5,0,0,0,3,0.01,5,0,0.790319212,0.209680788,5
1332,10,60,2,1,4,9,0,6000,5,0,0.790329911,0.209670089,5
3542,8,46,3,2,4,4,0,6000,2,0,0.790347811,0.209652189,5
2197,7,41,2,2,3,2,2,1350,10,1,0.790369065,0.209630935,5
2611,8,51,4,1,2,13,2,3026.67,7,0,0.79059534,0.20940466,5
3287,9,49,3,2,3,1,3,0.01,8,1,0.790727766,0.209272234,5
2064,6,41,6,1,4,9,3,0.01,4,0,0.790751674,0.209248326,5
695,11,65,3,1,3,7,2,2850,18,0,0.790877097,0.209122903,5
2749,10,53,1,2,4,4,2,2200,8,0,0.791074158,0.208925842,5
606,8,50,1,1,2,13,2,2686.88,7,0,0.791118819,0.208881181,5
1383,3,28,4,1,4,4,2,1200,1,1,0.791405761,0.208594239,5
3299,12,69,2,1,1,3,2,3000,8,0,0.791507444,0.208492556,5
287,6,38,6,2,2,8,2,1000,6,0,0.791652667,0.208347333,5
3210,9,57,5,1,1,12,2,500,9,0,0.791679963,0.208320037,5
3646,12,58,6,3,2,13,3,0.01,8,0,0.791684398,0.208315602,5
3129,7,53,6,0,1,5,3,0.01,8,0,0.791688587,0.208311413,5
1235,9,54,1,1,4,4,2,3000,8,0,0.792103121,0.207896879,5
2078,8,45,5,2,4,4,3,0.01,9,0,0.792148239,0.207851761,5
3138,15,73,4,3,4,9,0,6053.06,12,0,0.792275631,0.207724369,5
2164,10,55,4,2,1,5,3,0.01,10,0,0.792495199,0.207504801,5
